
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444418973246 ;SC ;BRUSQUE ;RIO BRANCO ;RUA GILBERTO HASSMANN, N. 837, CS 02 ;350.000,00;310.000,00;0.00;Casa, 71.89 de área total, 71.89 de área privativa, 143.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418973246
 1444412125423 ;SC ;BRUSQUE ;DOM JOAQUIM ;RUA LEONARDO AUGUSTO MOREIRA BERGAMASCO, N. 145, LT 9-A ;255.720,30;226.000,00;0.00;Casa, 0.00 de área total, 69.72 de área privativa, 253.90 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412125423
 8444402755597 ;SC ;BRUSQUE ;RIO BRANCO ;RUA FAIZAO, N. 275, Apto 302, ;280.000,00;245.000,00;0.00;Apartamento, 62.95 de área total, 54.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402755597
 8444429424184 ;SC ;BRUSQUE ;SAO PEDRO ;RUA FLORIANO FISCHER, N. 345, UN 01 ;325.000,00;265.000,00;0.00;Casa, 69.50 de área total, 59.05 de área privativa, 71.22 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429424184
 1555511556106 ;SC ;CAMBORIU ;LIDIA DUARTE ;RUA DO EMPREENDEDOR, N. 555, CS 03 ;276.000,00;460.000,00;40.00;Casa, 127.08 de área total, 69.60 de área privativa, 127.08 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555511556106
 10218507 ;SC ;CAMPOS NOVOS ;BOA VISTA ;RUA PROJETADA J, N. 400, CASA 11 ;246.705,95;220.000,00;0.00;Casa, 0.00 de área total, 74.97 de área privativa, 150.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10218507
 8444431893463 ;SC ;CHAPECO ;PROGRESSO ;RUA VALENTIN PARIZOTTO, N. 241D, Apto 08, BL I ;84.892,14;145.000,00;41.46;Apartamento, 50.83 de área total, 49.25 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431893463
 1444419253354 ;SC ;CHAPECO ;PARAISO ;RUA SEVERINO ZANI, N. 479, ;450.000,00;450.000,00;0.00;Casa, 75.95 de área total, 75.95 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419253354
 8555522906195 ;SC ;CHAPECO ;SEMINARIO ;RUA SANTO AMARO DA IMPERATRIZ, N. 530-E, Apto 202, BL D - ORQUIDEA VG 126 ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 59.70 de área privativa, 0.00 de área do terreno, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522906195
 8555526403007 ;SC ;CHAPECO ;SEMINARIO ;RUA CANARIOS DA TERRA, N. 468, Apto 102, BL 06 LT 01 QD 4417 ;165.000,00;165.000,00;0.00;Apartamento, 45.58 de área total, 44.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526403007
 8787708371926 ;SC ;CHAPECO ;SANTO ANTONIO ;RUA IVETE MARIA CUNICO, N. 197D, Apto 304, BL G VG G304 ;233.000,00;233.000,00;0.00;Apartamento, 67.64 de área total, 44.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708371926
 8787709418098 ;SC ;CHAPECO ;SANTO ANTONIO ;RUA IVETE MARIA CUNICO, N. 197-D, Apto 303, BLOCO B ;220.000,00;220.000,00;0.00;Apartamento, 67.64 de área total, 44.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709418098
 8787711641106 ;SC ;CHAPECO ;DESBRAVADOR ;RUA REGINA MATIELLO TAUFFER, N. 565-D, Apto A404, BL 04 VG A404 ;210.000,00;210.000,00;0.00;Apartamento, 68.32 de área total, 44.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711641106
 8787713740250 ;SC ;CHAPECO ;DESBRAVADOR ;RUA REGINA MATIELLO TAUFFER, N. 565-D, Apto I101, BL I VG I101 ;210.000,00;210.000,00;0.00;Apartamento, 68.32 de área total, 44.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713740250
 8444415615691 ;SC ;COCAL DO SUL ;Vila Nova ;RUA VICENZA COSTA CANDIOTTO, N. 328, LT 03 ;200.000,00;200.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 359.90 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415615691
 8555512532152 ;SC ;CRICIUMA ;QUARTA LINHA ;RUA MARIA ANALIA PAVEI GHEDIN, N. 221, LT 15 QD U ;63.000,00;105.000,00;40.00;Casa, 53.98 de área total, 53.98 de área privativa, 325.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512532152
 1555516682878 ;SC ;CRICIUMA ;CENTRO ;RUA SETE DE SETEMBRO, N. 110, Apto 104A, TORRE COSTA BLANCA VIVENDAS - A ;445.126,89;729.000,00;38.95;Apartamento, 0.00 de área total, 115.53 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555516682878
